,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,cost_matrix
3281,2,4,1,3,0,3,1,20,25,12,12,0,0,0,0,0,0,59,0,10,15,22,12,13.33333333,0,8,8,8,8,12.875,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3282,2,17,1,9,1,16,1,13,14,28,31,0,0,0,1,0,0,30,0,6,11,20,9,12.22222222,0,3,9,16,9,11.6,0,8.9,1.4,3.51,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3283,1,1,4,11,1,1,1,23,26,10,10,1,0,0,1,0,1,18,0,0,6,7,6,11.33333333,0,0,6,9,6,10.83333333,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3284,2,12,1,17,0,1,1,22,27,10,7,0,0,1,1,1,0,25,0,0,5,8,4,11.0,0,0,5,7,4,12.0,0,7.6,2.6,0.32,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3285,4,14,1,17,0,1,1,22,27,6,6,0,0,0,1,1,0,36,0,0,5,5,5,13.8,0,0,5,6,5,13.8,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3286,1,4,1,13,1,17,1,23,14,10,10,0,0,0,1,1,0,36,0,0,7,16,1,12.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3287,1,8,6,14,1,1,1,23,14,1,2,0,0,0,0,1,0,19,0,0,6,9,4,11.25,0,0,6,11,3,10.16666667,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3288,1,12,1,17,0,1,1,1,27,5,7,0,0,0,1,1,0,25,0,0,5,6,4,10.5,0,0,5,6,5,12.0,0,9.4,-0.8,-3.12,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3289,1,12,1,4,1,12,1,22,27,10,8,0,0,0,1,1,0,35,0,17,18,20,18,11.55555556,0,11,13,13,13,11.61538462,0,15.5,2.8,-4.06,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3290,1,1,1,10,1,1,1,1,1,6,6,0,0,0,1,1,0,20,0,0,6,13,1,14.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3291,1,12,1,4,1,1,1,22,27,10,8,1,0,0,0,1,0,35,0,0,6,17,1,13.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3292,1,1,1,10,1,1,1,22,27,1,1,1,0,0,1,0,0,27,0,0,6,13,2,11.0,0,0,6,14,1,11.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3293,1,8,3,12,1,1,1,13,3,10,6,1,0,0,1,0,0,18,0,0,8,8,7,13.68142857,0,0,8,8,7,13.68142857,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3294,1,14,1,12,1,1,1,23,14,10,11,0,0,0,1,0,0,23,0,0,7,11,6,12.1,0,0,7,7,6,12.61666667,0,16.2,0.3,-0.92,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3295,1,8,2,3,0,1,1,13,1,6,11,1,0,0,1,0,0,19,0,0,6,8,4,10.5,0,0,6,8,4,11.25,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3296,1,8,2,12,1,1,1,22,27,8,8,1,0,0,1,0,1,18,0,0,7,10,5,11.94,0,0,7,8,6,12.8,0,11.1,0.6,2.02,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3297,1,12,1,12,1,1,1,13,14,4,8,0,0,1,0,0,0,26,0,0,7,11,4,12.86,0,0,7,10,5,11.56666667,0,12.4,0.5,1.79,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3298,1,8,1,10,1,1,1,1,28,10,8,0,0,0,1,0,0,19,0,0,6,10,6,14.25,0,0,6,7,6,14.0,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3299,1,1,5,12,1,1,1,23,14,8,8,1,0,0,0,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3300,1,1,1,2,1,1,1,13,14,6,2,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3301,1,8,1,12,1,1,1,13,1,10,8,1,0,0,1,0,1,19,0,0,7,7,7,13.89428571,0,0,8,8,8,14.3625,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3302,1,8,1,12,1,1,1,22,27,10,9,1,0,0,1,0,1,19,0,0,7,8,7,13.46875,0,0,8,8,8,13.31375,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3303,1,1,4,6,1,1,1,23,27,10,10,1,0,0,1,0,1,19,0,0,5,5,5,13.6,0,0,5,5,5,14.6,0,10.8,1.4,1.74,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3304,1,15,1,3,0,14,1,1,27,10,8,0,0,0,1,0,1,21,0,3,6,6,6,14.66666667,0,2,6,6,6,13.83333333,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3305,1,1,3,15,1,1,1,1,1,4,6,1,0,0,1,0,0,18,0,0,6,6,6,13.66666667,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3306,2,14,1,11,1,3,1,23,27,10,4,1,0,0,1,0,0,33,0,9,12,22,10,13.3,0,9,11,11,11,13.72727273,0,9.4,-0.8,-3.12,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3307,1,4,1,3,0,3,1,13,27,6,4,0,0,0,1,0,0,32,0,7,11,13,11,13.45454545,0,5,11,13,7,12.42857143,0,12.7,3.7,-1.7,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3308,1,1,6,12,1,1,1,13,14,2,5,1,0,0,1,0,1,17,0,0,8,8,8,13.41625,0,0,8,8,8,13.41625,0,9.4,-0.8,-3.12,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3309,2,12,1,12,1,1,1,13,14,10,8,0,0,0,1,0,0,31,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3310,2,12,1,3,0,1,1,13,14,10,8,0,0,0,1,0,1,32,0,0,6,6,6,11.33333333,0,0,6,8,5,13.0,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3311,1,1,2,6,1,1,1,25,30,4,8,1,0,0,1,0,0,18,0,0,6,8,6,16.0,0,0,6,10,6,14.625,0,11.1,0.6,2.02,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3312,1,16,1,5,1,9,1,22,14,4,8,0,0,1,1,0,0,31,0,2,6,8,5,11.0,0,4,6,12,6,10.16666667,0,8.9,1.4,3.51,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3313,1,1,1,11,1,1,1,1,1,10,11,0,0,0,1,1,0,20,0,0,6,8,6,12.85714286,0,0,6,9,5,12.4,0,8.9,1.4,3.51,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3314,1,14,1,17,0,1,1,3,14,2,2,0,0,0,0,1,0,40,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3315,2,1,1,17,0,1,1,22,14,10,10,1,0,0,1,1,0,32,0,0,5,5,5,14.8,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3316,1,4,1,7,1,3,1,13,14,2,2,0,0,0,0,1,0,40,0,1,5,7,1,13.0,0,2,5,5,2,14.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3317,1,1,1,2,1,1,1,1,1,5,10,0,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3318,1,14,1,17,0,1,1,22,27,10,10,0,0,1,0,1,0,28,0,4,9,14,4,10.0,0,1,6,6,1,10.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3319,1,7,2,5,1,1,1,1,1,4,2,1,0,1,1,1,0,19,0,0,6,11,5,11.2,0,0,6,7,6,12.0,0,9.4,-0.8,-3.12,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3320,1,1,1,15,1,1,1,1,27,6,10,0,0,0,1,1,1,19,0,0,6,8,6,11.83333333,0,0,6,11,3,13.0,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3321,1,1,6,9,1,1,1,23,27,8,8,0,1,0,1,1,0,21,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3322,1,8,4,9,1,1,1,13,1,1,5,1,0,0,1,1,0,22,0,0,5,8,2,10.5,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3323,1,8,3,7,1,1,1,3,1,4,4,1,0,0,0,1,0,18,0,0,5,8,5,12.5,0,0,5,7,5,13.57142857,0,12.4,0.5,1.79,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3324,1,12,1,2,1,1,1,10,3,6,3,1,0,0,1,1,0,27,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3325,1,1,1,2,1,1,1,1,3,3,3,0,0,0,1,1,0,19,0,4,10,10,5,11.0,0,2,7,8,2,10.0,0,8.9,1.4,3.51,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3326,2,14,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,30,0,6,10,14,9,12.33333333,0,7,10,12,8,12.0,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3327,1,12,1,8,1,14,1,1,3,5,2,0,0,0,1,1,0,28,0,0,6,9,0,0.0,0,0,6,8,1,10.0,1,16.2,0.3,-0.92,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3328,5,12,1,7,1,1,1,22,27,10,10,0,0,1,1,1,1,34,0,0,5,14,1,17.0,0,0,5,10,2,11.0,0,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3329,1,8,1,9,1,1,1,1,1,5,5,0,0,0,1,1,0,21,0,0,5,5,5,11.0,0,0,5,11,3,11.42857143,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3330,1,1,1,10,1,1,1,1,14,10,10,0,0,0,1,1,1,20,0,0,6,11,5,11.14285714,0,0,6,9,6,11.57142857,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3331,1,14,1,11,1,1,1,10,14,10,10,0,0,0,0,1,0,31,0,3,8,19,5,12.16666667,0,3,7,12,5,12.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3332,1,8,1,7,1,1,1,1,1,10,10,0,0,1,0,1,0,21,0,0,5,9,2,11.0,0,0,5,8,2,11.5,2,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3333,1,12,2,14,1,12,1,19,24,1,1,1,0,0,0,1,0,27,0,0,5,8,1,11.0,0,0,5,6,3,10.66666667,1,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3334,1,1,6,15,1,1,1,23,28,10,10,1,0,0,1,1,0,19,0,0,6,10,4,13.25,0,0,6,13,5,11.8,0,7.6,2.6,0.32,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3335,1,8,4,15,1,1,1,3,1,3,8,1,0,0,1,1,0,21,0,0,6,7,0,0.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3336,1,15,1,4,1,14,1,13,14,5,5,1,0,0,0,1,0,21,0,0,6,17,2,12.5,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3337,1,14,1,14,1,1,1,19,24,13,13,0,0,0,0,1,0,35,0,6,10,10,7,12.14285714,0,4,9,9,4,12.25,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3338,1,12,1,6,1,1,1,22,26,12,8,0,0,0,1,1,0,28,0,0,5,8,3,12.0,0,0,5,10,3,11.33333333,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3339,1,8,1,14,1,1,1,1,1,5,4,0,0,0,1,1,0,24,0,0,6,6,4,11.25,0,0,6,9,4,10.42857143,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3340,1,1,3,15,1,1,1,19,1,6,11,1,0,0,0,1,0,19,0,0,4,8,0,0.0,1,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3341,1,8,1,14,1,1,1,1,1,5,9,0,0,1,0,1,0,20,0,0,6,7,5,12.4,0,0,6,8,4,13.0,0,13.9,-0.3,0.79,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3342,1,1,1,5,1,1,1,3,14,5,5,1,0,0,1,1,1,20,0,0,6,6,6,12.83333333,0,0,6,8,6,12.66666667,2,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3343,1,1,1,7,1,1,1,22,27,10,7,0,0,0,1,1,0,19,0,0,5,7,1,13.0,0,0,5,7,2,10.0,0,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3344,1,12,1,6,1,1,1,25,1,6,7,0,0,1,0,1,0,37,0,5,7,7,5,12.0,0,3,7,7,3,11.66666667,0,8.9,1.4,3.51,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3345,1,1,1,11,1,1,1,22,28,10,9,1,0,0,1,1,0,19,0,0,6,13,2,12.0,0,0,6,12,1,13.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3346,1,12,1,12,1,1,1,22,27,10,9,0,0,0,1,1,0,36,0,0,7,18,0,0.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3347,1,12,1,9,1,9,1,22,27,10,10,0,0,0,1,1,0,29,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3348,1,12,1,4,1,1,1,23,27,10,5,0,0,0,1,1,0,30,0,0,6,10,6,11.375,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3349,1,16,1,14,1,12,1,2,1,4,11,0,0,1,1,1,0,32,0,1,6,15,2,12.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3350,1,1,1,3,0,1,1,3,1,3,10,1,0,0,1,1,0,26,0,0,6,6,6,11.83333333,0,0,6,6,6,11.66666667,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3351,2,15,1,4,1,14,1,22,27,5,8,0,0,0,1,1,0,37,0,0,6,17,1,12.0,0,0,6,23,2,10.5,1,16.2,0.3,-0.92,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3352,1,12,1,7,1,1,1,1,10,5,4,0,0,0,1,1,0,27,0,1,6,7,3,12.0,0,2,6,7,2,11.0,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3353,1,1,1,15,1,1,1,23,1,6,8,1,0,0,1,1,1,18,0,0,6,7,6,12.71428571,0,0,6,8,5,11.83333333,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3354,1,1,1,12,1,1,1,23,27,10,10,0,0,0,1,1,1,18,0,0,8,8,8,15.3,0,0,8,8,8,15.3,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3355,2,12,2,4,1,12,1,23,14,5,2,0,0,0,0,1,0,32,0,2,8,12,2,11.5,2,0,7,9,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3356,1,15,1,7,1,14,1,3,14,4,5,0,0,0,1,1,0,20,0,0,5,12,1,13.0,0,0,5,8,3,12.6,0,12.4,0.5,1.79,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3357,1,14,1,4,1,1,1,3,3,2,3,0,0,0,1,1,0,22,0,0,6,12,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3358,4,12,1,12,1,1,1,1,14,4,4,0,0,0,1,0,0,32,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3359,1,1,1,9,1,1,1,1,27,10,10,1,0,0,1,0,0,21,0,0,5,8,4,11.0,0,0,5,8,5,12.0,0,7.6,2.6,0.32,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3360,1,8,4,14,1,1,1,1,1,5,8,0,0,0,0,0,0,19,0,0,6,7,3,12.66666667,0,0,6,10,5,13.125,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3361,1,1,1,15,1,1,1,13,1,10,10,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,6,6,14.0,0,8.9,1.4,3.51,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3362,1,1,4,9,1,1,1,1,1,10,8,1,0,0,1,0,1,18,0,0,5,7,5,12.0,0,0,5,10,5,11.4,0,8.9,1.4,3.51,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3363,1,4,1,9,1,2,1,3,27,3,6,1,0,1,0,0,0,38,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3364,1,8,3,16,1,1,1,19,24,1,1,1,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,4,10.5,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3365,1,1,1,10,1,1,1,19,27,6,6,0,0,0,0,0,0,21,0,0,6,12,2,11.5,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3366,1,1,1,17,0,1,1,22,27,10,4,0,0,0,1,1,0,26,0,0,5,11,2,11.5,0,0,5,10,3,12.0,0,7.6,2.6,0.32,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3367,1,1,4,12,1,1,1,13,28,10,4,1,0,0,1,0,0,19,0,0,7,7,6,14.61666667,0,0,7,7,6,14.61666667,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3368,1,1,6,12,1,1,1,13,27,10,10,1,0,0,1,0,1,19,0,0,8,8,7,14.06,0,0,8,8,7,14.06,0,10.8,1.4,1.74,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3369,1,8,1,11,1,1,1,1,1,10,11,0,0,1,1,0,0,18,0,0,6,9,4,11.0,0,0,6,12,3,11.33333333,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3370,1,4,1,9,1,3,1,22,27,10,10,0,0,0,1,0,0,25,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3371,1,1,6,12,1,1,1,22,1,6,5,1,0,0,1,0,0,19,0,6,14,22,7,12.19230769,5,6,14,22,7,12.19230769,5,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3372,1,8,2,11,1,1,1,1,14,10,10,1,0,0,1,0,1,18,0,0,6,6,6,12.83333333,0,0,6,7,6,12.33333333,0,13.9,-0.3,0.79,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3373,1,8,1,9,1,1,1,22,27,10,8,0,0,0,1,0,1,19,0,0,5,8,5,12.875,0,0,5,6,5,11.83333333,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3374,1,1,1,10,1,1,1,13,28,10,8,1,0,0,1,0,1,22,0,0,6,6,6,12.16666667,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3375,1,15,1,4,1,14,1,23,28,7,7,1,0,0,1,0,0,21,0,0,6,11,6,13.42857143,0,0,6,12,6,12.85714286,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3376,1,8,1,6,1,1,1,13,27,10,10,1,0,0,1,0,1,21,0,0,6,6,6,14.5,0,0,6,8,6,14.66666667,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3377,1,1,1,16,1,1,1,23,28,4,8,0,0,0,1,0,1,20,0,0,7,7,7,12.14285714,0,0,7,7,7,12.85714286,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3378,2,1,1,9,1,1,1,13,27,10,10,0,0,0,1,0,0,19,0,0,5,6,4,11.25,0,0,5,10,3,11.71428571,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3379,1,1,4,12,1,1,1,13,14,10,4,1,0,0,1,0,0,18,0,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3380,1,12,1,12,1,1,1,13,14,10,9,0,0,0,1,0,0,26,0,0,7,12,3,13.76666667,0,0,7,11,3,12.06666667,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3381,1,10,1,9,1,2,1,19,24,1,1,1,0,0,1,0,0,31,0,13,15,17,13,11.61538462,0,11,14,14,11,12.54545455,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3382,1,8,1,10,1,1,1,22,28,10,9,1,0,0,1,0,1,18,0,0,6,6,6,15.16666667,0,0,6,7,6,14.14285714,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3383,4,4,1,9,1,3,1,13,1,6,6,0,0,0,1,0,0,35,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3384,1,1,1,6,1,1,1,22,27,10,10,1,0,0,1,0,0,19,0,0,5,10,2,14.5,1,0,5,9,3,11.33333333,0,12.7,3.7,-1.7,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3385,1,1,1,10,1,1,1,13,28,8,8,0,0,0,1,0,1,19,0,0,6,9,5,10.8,0,0,6,8,6,10.71428571,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3386,1,1,2,12,1,1,1,3,1,5,4,0,0,0,1,0,0,18,0,0,7,7,7,13.99571429,0,0,8,9,8,14.95555556,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3387,1,8,1,6,1,1,1,23,28,5,10,0,0,0,1,0,0,20,0,0,6,8,6,13.28571429,0,0,6,16,6,11.8,0,12.4,0.5,1.79,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3388,1,1,4,2,1,1,1,1,1,10,6,1,0,0,1,0,1,19,0,6,12,12,12,12.75,0,4,11,16,11,13.25,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3389,1,14,1,10,1,1,1,13,27,6,6,0,0,0,1,0,1,21,0,0,6,15,2,10.5,0,0,6,8,5,12.4,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3390,1,8,1,16,1,1,1,23,28,10,10,0,0,1,1,0,1,18,0,0,7,7,7,12.71428571,0,0,7,7,7,12.28571429,0,16.2,0.3,-0.92,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3391,1,13,1,12,1,1,1,13,14,5,10,0,0,0,1,0,0,23,0,0,8,8,8,12.88625,0,0,8,8,8,12.88625,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3392,1,1,1,5,1,1,1,1,1,10,10,0,0,0,1,0,1,21,0,0,6,7,5,13.0,0,0,6,6,6,12.66666667,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3393,1,1,1,9,1,1,1,22,28,10,10,0,0,0,1,0,1,19,0,0,5,7,5,12.2,0,0,5,6,5,11.2,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3394,1,1,2,9,1,1,1,23,14,4,8,1,0,0,1,0,0,19,0,0,5,8,4,12.8,0,0,5,10,3,14.5,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3395,1,17,1,6,1,16,1,13,27,5,10,1,0,0,1,0,0,20,0,7,11,15,11,13.78571429,0,4,9,9,9,13.88888889,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
