label,class_name,filename,location
0,c0,ISIC_0068699.jpg,head/neck|40s
1,c1,ISIC_0068700.jpg,head/neck|30s
0,c0,ISIC_0068703.jpg,anterior torso|<30
0,c0,ISIC_0068706.jpg,head/neck|30s
2,c2,ISIC_0068707.jpg,anterior torso|60s
0,c0,ISIC_0068709.jpg,upper extremity|30s
0,c0,ISIC_0068711.jpg,anterior torso|30s
0,c0,ISIC_0068712.jpg,upper extremity|<30
1,c1,ISIC_0068713.jpg,anterior torso|80+
2,c2,ISIC_0068716.jpg,anterior torso|50s
1,c1,ISIC_0068717.jpg,lower extremity|40s
1,c1,ISIC_0068721.jpg,upper extremity|60s
0,c0,ISIC_0068726.jpg,head/neck|80+
5,c5,ISIC_0068729.jpg,lower extremity|80+
2,c2,ISIC_0068731.jpg,head/neck|80+
0,c0,ISIC_0068734.jpg,anterior torso|50s
0,c0,ISIC_0068735.jpg,head/neck|<30
0,c0,ISIC_0068737.jpg,anterior torso|50s
0,c0,ISIC_0068741.jpg,lower extremity|60s
1,c1,ISIC_0068744.jpg,palms/soles|70s
2,c2,ISIC_0068746.jpg,anterior torso|60s
1,c1,ISIC_0068747.jpg,anterior torso|60s
0,c0,ISIC_0068750.jpg,anterior torso|50s
2,c2,ISIC_0068751.jpg,anterior torso|80+
1,c1,ISIC_0068762.jpg,head/neck|80+
1,c1,ISIC_0068763.jpg,anterior torso|50s
0,c0,ISIC_0068765.jpg,anterior torso|<30
1,c1,ISIC_0068766.jpg,head/neck|40s
1,c1,ISIC_0068768.jpg,head/neck|60s
0,c0,ISIC_0068770.jpg,anterior torso|60s
1,c1,ISIC_0068776.jpg,lower extremity|40s
1,c1,ISIC_0068778.jpg,anterior torso|30s
5,c5,ISIC_0068779.jpg,lower extremity|70s
1,c1,ISIC_0068782.jpg,head/neck|50s
2,c2,ISIC_0068786.jpg,head/neck|80+
0,c0,ISIC_0068788.jpg,anterior torso|50s
2,c2,ISIC_0068791.jpg,anterior torso|60s
2,c2,ISIC_0068793.jpg,lower extremity|60s
3,c3,ISIC_0068794.jpg,anterior torso|50s
1,c1,ISIC_0068800.jpg,upper extremity|60s
1,c1,ISIC_0068808.jpg,head/neck|50s
2,c2,ISIC_0068810.jpg,head/neck|80+
4,c4,ISIC_0068812.jpg,head/neck|80+
2,c2,ISIC_0068815.jpg,head/neck|50s
1,c1,ISIC_0068818.jpg,head/neck|60s
4,c4,ISIC_0068823.jpg,head/neck|60s
0,c0,ISIC_0068827.jpg,anterior torso|50s
0,c0,ISIC_0068829.jpg,anterior torso|50s
2,c2,ISIC_0068832.jpg,lower extremity|60s
0,c0,ISIC_0068837.jpg,upper extremity|30s
5,c5,ISIC_0068842.jpg,head/neck|60s
4,c4,ISIC_0068843.jpg,head/neck|80+
0,c0,ISIC_0068846.jpg,anterior torso|60s
6,c6,ISIC_0068848.jpg,anterior torso|80+
0,c0,ISIC_0068849.jpg,anterior torso|50s
0,c0,ISIC_0068853.jpg,head/neck|40s
0,c0,ISIC_0068855.jpg,lower extremity|<30
0,c0,ISIC_0068858.jpg,upper extremity|30s
0,c0,ISIC_0068861.jpg,anterior torso|30s
0,c0,ISIC_0068863.jpg,head/neck|30s
0,c0,ISIC_0068864.jpg,lower extremity|<30
0,c0,ISIC_0068865.jpg,upper extremity|40s
0,c0,ISIC_0068867.jpg,anterior torso|60s
2,c2,ISIC_0068869.jpg,head/neck|80+
1,c1,ISIC_0068874.jpg,lower extremity|40s
0,c0,ISIC_0068875.jpg,lower extremity|60s
2,c2,ISIC_0068878.jpg,head/neck|80+
1,c1,ISIC_0068881.jpg,lower extremity|80+
0,c0,ISIC_0068883.jpg,anterior torso|30s
4,c4,ISIC_0068885.jpg,head/neck|60s
0,c0,ISIC_0068887.jpg,head/neck|30s
0,c0,ISIC_0068889.jpg,lower extremity|<30
0,c0,ISIC_0068890.jpg,lower extremity|<30
4,c4,ISIC_0068892.jpg,head/neck|80+
0,c0,ISIC_0068893.jpg,lower extremity|40s
1,c1,ISIC_0068897.jpg,head/neck|50s
2,c2,ISIC_0068898.jpg,head/neck|60s
2,c2,ISIC_0068899.jpg,head/neck|80+
1,c1,ISIC_0068900.jpg,head/neck|50s
0,c0,ISIC_0068902.jpg,anterior torso|30s
2,c2,ISIC_0068904.jpg,lower extremity|70s
1,c1,ISIC_0068905.jpg,anterior torso|60s
1,c1,ISIC_0068907.jpg,head/neck|50s
1,c1,ISIC_0068910.jpg,palms/soles|40s
2,c2,ISIC_0068915.jpg,anterior torso|60s
0,c0,ISIC_0068916.jpg,upper extremity|40s
1,c1,ISIC_0068918.jpg,anterior torso|50s
2,c2,ISIC_0068920.jpg,head/neck|80+
3,c3,ISIC_0068922.jpg,head/neck|60s
0,c0,ISIC_0068925.jpg,lower extremity|<30
0,c0,ISIC_0068927.jpg,anterior torso|30s
1,c1,ISIC_0068928.jpg,lower extremity|80+
1,c1,ISIC_0068931.jpg,palms/soles|60s
1,c1,ISIC_0068932.jpg,anterior torso|50s
0,c0,ISIC_0068934.jpg,anterior torso|50s
0,c0,ISIC_0068935.jpg,anterior torso|50s
1,c1,ISIC_0068936.jpg,palms/soles|40s
1,c1,ISIC_0068941.jpg,palms/soles|40s
0,c0,ISIC_0068942.jpg,anterior torso|60s
0,c0,ISIC_0068944.jpg,anterior torso|50s
0,c0,ISIC_0068945.jpg,lower extremity|80+
2,c2,ISIC_0068946.jpg,lower extremity|80+
0,c0,ISIC_0068948.jpg,anterior torso|<30
1,c1,ISIC_0068950.jpg,head/neck|50s
3,c3,ISIC_0068952.jpg,lower extremity|60s
5,c5,ISIC_0068955.jpg,anterior torso|50s
5,c5,ISIC_0068956.jpg,anterior torso|80+
2,c2,ISIC_0068957.jpg,anterior torso|80+
0,c0,ISIC_0068959.jpg,head/neck|30s
1,c1,ISIC_0068961.jpg,lower extremity|80+
1,c1,ISIC_0068962.jpg,palms/soles|40s
0,c0,ISIC_0068964.jpg,palms/soles|30s
1,c1,ISIC_0068966.jpg,head/neck|80+
0,c0,ISIC_0068967.jpg,anterior torso|30s
4,c4,ISIC_0068973.jpg,head/neck|80+
1,c1,ISIC_0068975.jpg,palms/soles|70s
4,c4,ISIC_0068977.jpg,head/neck|80+
3,c3,ISIC_0068978.jpg,head/neck|60s
0,c0,ISIC_0068982.jpg,anterior torso|30s
0,c0,ISIC_0068988.jpg,anterior torso|<30
4,c4,ISIC_0068989.jpg,upper extremity|30s
6,c6,ISIC_0068991.jpg,lower extremity|60s
2,c2,ISIC_0069000.jpg,head/neck|60s
2,c2,ISIC_0069001.jpg,head/neck|80+
2,c2,ISIC_0069002.jpg,head/neck|30s
1,c1,ISIC_0069003.jpg,anterior torso|50s
0,c0,ISIC_0069004.jpg,anterior torso|80+
0,c0,ISIC_0069007.jpg,anterior torso|30s
0,c0,ISIC_0069009.jpg,anterior torso|50s
3,c3,ISIC_0069010.jpg,head/neck|40s
2,c2,ISIC_0069011.jpg,lower extremity|70s
3,c3,ISIC_0069015.jpg,head/neck|60s
3,c3,ISIC_0069016.jpg,head/neck|40s
3,c3,ISIC_0069020.jpg,head/neck|60s
2,c2,ISIC_0069023.jpg,anterior torso|60s
0,c0,ISIC_0069025.jpg,lower extremity|40s
0,c0,ISIC_0069026.jpg,anterior torso|50s
4,c4,ISIC_0069027.jpg,head/neck|50s
1,c1,ISIC_0069029.jpg,upper extremity|30s
2,c2,ISIC_0069032.jpg,head/neck|80+
0,c0,ISIC_0069033.jpg,palms/soles|50s
0,c0,ISIC_0069035.jpg,anterior torso|30s
2,c2,ISIC_0069038.jpg,head/neck|40s
0,c0,ISIC_0069039.jpg,anterior torso|<30
0,c0,ISIC_0069040.jpg,anterior torso|30s
2,c2,ISIC_0069047.jpg,head/neck|60s
2,c2,ISIC_0069049.jpg,anterior torso|60s
0,c0,ISIC_0069050.jpg,palms/soles|50s
0,c0,ISIC_0069056.jpg,anterior torso|30s
3,c3,ISIC_0069057.jpg,head/neck|80+
1,c1,ISIC_0069058.jpg,head/neck|80+
1,c1,ISIC_0069059.jpg,lower extremity|70s
1,c1,ISIC_0069065.jpg,palms/soles|80+
2,c2,ISIC_0069066.jpg,head/neck|<30
0,c0,ISIC_0069067.jpg,anterior torso|30s
1,c1,ISIC_0069068.jpg,head/neck|30s
3,c3,ISIC_0069069.jpg,lower extremity|60s
0,c0,ISIC_0069071.jpg,upper extremity|30s
3,c3,ISIC_0069079.jpg,head/neck|40s
2,c2,ISIC_0069082.jpg,lower extremity|60s
1,c1,ISIC_0069084.jpg,anterior torso|60s
3,c3,ISIC_0069085.jpg,head/neck|50s
5,c5,ISIC_0069086.jpg,head/neck|80+
1,c1,ISIC_0069087.jpg,anterior torso|80+
0,c0,ISIC_0069090.jpg,upper extremity|60s
1,c1,ISIC_0069093.jpg,head/neck|40s
0,c0,ISIC_0069095.jpg,anterior torso|30s
0,c0,ISIC_0069097.jpg,palms/soles|40s
1,c1,ISIC_0069098.jpg,head/neck|80+
0,c0,ISIC_0069100.jpg,anterior torso|30s
0,c0,ISIC_0069101.jpg,anterior torso|<30
2,c2,ISIC_0069104.jpg,head/neck|60s
0,c0,ISIC_0069106.jpg,anterior torso|50s
0,c0,ISIC_0069110.jpg,palms/soles|70s
1,c1,ISIC_0069112.jpg,anterior torso|60s
1,c1,ISIC_0069119.jpg,palms/soles|70s
4,c4,ISIC_0069120.jpg,head/neck|60s
0,c0,ISIC_0069121.jpg,anterior torso|50s
4,c4,ISIC_0069125.jpg,lower extremity|70s
0,c0,ISIC_0069127.jpg,anterior torso|60s
3,c3,ISIC_0069129.jpg,lower extremity|70s
2,c2,ISIC_0069132.jpg,anterior torso|50s
0,c0,ISIC_0069134.jpg,anterior torso|60s
3,c3,ISIC_0069135.jpg,head/neck|80+
0,c0,ISIC_0069141.jpg,head/neck|<30
0,c0,ISIC_0069142.jpg,head/neck|30s
2,c2,ISIC_0069144.jpg,head/neck|50s
3,c3,ISIC_0069145.jpg,lower extremity|60s
1,c1,ISIC_0069148.jpg,lower extremity|40s
2,c2,ISIC_0069153.jpg,head/neck|80+
1,c1,ISIC_0069154.jpg,head/neck|60s
0,c0,ISIC_0069157.jpg,anterior torso|30s
3,c3,ISIC_0069159.jpg,anterior torso|80+
0,c0,ISIC_0069160.jpg,lower extremity|40s
2,c2,ISIC_0069161.jpg,anterior torso|30s
3,c3,ISIC_0069162.jpg,head/neck|60s
2,c2,ISIC_0069163.jpg,anterior torso|50s
2,c2,ISIC_0069168.jpg,lower extremity|80+
0,c0,ISIC_0069174.jpg,anterior torso|<30
0,c0,ISIC_0069175.jpg,anterior torso|30s
0,c0,ISIC_0069177.jpg,upper extremity|40s
0,c0,ISIC_0069178.jpg,anterior torso|60s
2,c2,ISIC_0069180.jpg,head/neck|60s
0,c0,ISIC_0069183.jpg,anterior torso|50s
2,c2,ISIC_0069184.jpg,head/neck|80+
0,c0,ISIC_0069189.jpg,anterior torso|50s
0,c0,ISIC_0069190.jpg,anterior torso|30s
1,c1,ISIC_0069193.jpg,anterior torso|50s
4,c4,ISIC_0069195.jpg,head/neck|60s
1,c1,ISIC_0069197.jpg,anterior torso|60s
3,c3,ISIC_0069198.jpg,anterior torso|50s
5,c5,ISIC_0069201.jpg,lower extremity|60s
0,c0,ISIC_0069202.jpg,anterior torso|60s
2,c2,ISIC_0069203.jpg,head/neck|80+
1,c1,ISIC_0069204.jpg,anterior torso|50s
0,c0,ISIC_0069205.jpg,lower extremity|<30
0,c0,ISIC_0069207.jpg,anterior torso|<30
0,c0,ISIC_0069209.jpg,lower extremity|40s
1,c1,ISIC_0069210.jpg,head/neck|50s
4,c4,ISIC_0069211.jpg,head/neck|60s
0,c0,ISIC_0069212.jpg,anterior torso|60s
2,c2,ISIC_0069215.jpg,anterior torso|80+
0,c0,ISIC_0069222.jpg,upper extremity|<30
0,c0,ISIC_0069225.jpg,anterior torso|50s
0,c0,ISIC_0069226.jpg,lower extremity|<30
0,c0,ISIC_0069227.jpg,anterior torso|50s
2,c2,ISIC_0069228.jpg,anterior torso|80+
0,c0,ISIC_0069229.jpg,anterior torso|60s
3,c3,ISIC_0069232.jpg,anterior torso|60s
2,c2,ISIC_0069235.jpg,head/neck|50s
0,c0,ISIC_0069236.jpg,anterior torso|60s
0,c0,ISIC_0069239.jpg,head/neck|40s
0,c0,ISIC_0069240.jpg,head/neck|40s
0,c0,ISIC_0069243.jpg,anterior torso|50s
2,c2,ISIC_0069244.jpg,anterior torso|60s
1,c1,ISIC_0069245.jpg,anterior torso|60s
0,c0,ISIC_0069247.jpg,anterior torso|30s
1,c1,ISIC_0069248.jpg,anterior torso|50s
2,c2,ISIC_0069249.jpg,lower extremity|80+
1,c1,ISIC_0069253.jpg,anterior torso|80+
1,c1,ISIC_0069254.jpg,head/neck|50s
2,c2,ISIC_0069255.jpg,head/neck|50s
2,c2,ISIC_0069259.jpg,anterior torso|60s
1,c1,ISIC_0069260.jpg,palms/soles|40s
1,c1,ISIC_0069262.jpg,head/neck|80+
3,c3,ISIC_0069263.jpg,anterior torso|60s
1,c1,ISIC_0069264.jpg,head/neck|60s
4,c4,ISIC_0069265.jpg,anterior torso|60s
1,c1,ISIC_0069267.jpg,anterior torso|50s
1,c1,ISIC_0069268.jpg,lower extremity|60s
4,c4,ISIC_0069269.jpg,head/neck|80+
5,c5,ISIC_0069271.jpg,lower extremity|70s
2,c2,ISIC_0069272.jpg,lower extremity|60s
1,c1,ISIC_0069273.jpg,head/neck|50s
3,c3,ISIC_0069276.jpg,lower extremity|60s
0,c0,ISIC_0069278.jpg,anterior torso|30s
4,c4,ISIC_0069283.jpg,head/neck|80+
2,c2,ISIC_0069287.jpg,anterior torso|80+
0,c0,ISIC_0069288.jpg,anterior torso|30s
4,c4,ISIC_0069289.jpg,head/neck|80+
3,c3,ISIC_0069291.jpg,palms/soles|50s
1,c1,ISIC_0069292.jpg,anterior torso|80+
1,c1,ISIC_0069293.jpg,head/neck|60s
2,c2,ISIC_0069295.jpg,lower extremity|60s
0,c0,ISIC_0069298.jpg,anterior torso|30s
2,c2,ISIC_0069300.jpg,head/neck|80+
2,c2,ISIC_0069301.jpg,head/neck|60s
0,c0,ISIC_0069302.jpg,anterior torso|80+
6,c6,ISIC_0069303.jpg,lower extremity|60s
3,c3,ISIC_0069304.jpg,upper extremity|40s
0,c0,ISIC_0069305.jpg,lower extremity|60s
3,c3,ISIC_0069307.jpg,head/neck|60s
0,c0,ISIC_0069309.jpg,upper extremity|40s
3,c3,ISIC_0069312.jpg,upper extremity|60s
2,c2,ISIC_0069319.jpg,anterior torso|60s
0,c0,ISIC_0069320.jpg,anterior torso|60s
5,c5,ISIC_0069322.jpg,lower extremity|60s
1,c1,ISIC_0069324.jpg,head/neck|40s
0,c0,ISIC_0069326.jpg,lower extremity|<30
3,c3,ISIC_0069327.jpg,lower extremity|80+
0,c0,ISIC_0069330.jpg,anterior torso|30s
0,c0,ISIC_0069331.jpg,anterior torso|<30
3,c3,ISIC_0069333.jpg,head/neck|80+
2,c2,ISIC_0069335.jpg,anterior torso|50s
2,c2,ISIC_0069337.jpg,anterior torso|80+
0,c0,ISIC_0069339.jpg,anterior torso|50s
3,c3,ISIC_0069341.jpg,head/neck|40s
2,c2,ISIC_0069342.jpg,anterior torso|60s
0,c0,ISIC_0069348.jpg,lower extremity|<30
0,c0,ISIC_0069349.jpg,anterior torso|<30
0,c0,ISIC_0069351.jpg,oral/genital|40s
3,c3,ISIC_0069354.jpg,anterior torso|50s
0,c0,ISIC_0069356.jpg,anterior torso|<30
0,c0,ISIC_0069357.jpg,anterior torso|30s
1,c1,ISIC_0069361.jpg,anterior torso|50s
2,c2,ISIC_0069362.jpg,anterior torso|80+
0,c0,ISIC_0069363.jpg,anterior torso|50s
0,c0,ISIC_0069364.jpg,anterior torso|30s
1,c1,ISIC_0069365.jpg,upper extremity|40s
0,c0,ISIC_0069367.jpg,anterior torso|60s
0,c0,ISIC_0069374.jpg,anterior torso|60s
0,c0,ISIC_0069377.jpg,upper extremity|40s
1,c1,ISIC_0069380.jpg,head/neck|80+
1,c1,ISIC_0069381.jpg,anterior torso|50s
1,c1,ISIC_0069385.jpg,lower extremity|40s
1,c1,ISIC_0069386.jpg,upper extremity|60s
5,c5,ISIC_0069388.jpg,anterior torso|60s
1,c1,ISIC_0069391.jpg,anterior torso|60s
0,c0,ISIC_0069392.jpg,anterior torso|30s
0,c0,ISIC_0069394.jpg,lower extremity|<30
0,c0,ISIC_0069398.jpg,anterior torso|30s
1,c1,ISIC_0069402.jpg,anterior torso|30s
0,c0,ISIC_0069403.jpg,upper extremity|40s
0,c0,ISIC_0069404.jpg,anterior torso|<30
3,c3,ISIC_0069406.jpg,head/neck|60s
2,c2,ISIC_0069407.jpg,head/neck|50s
1,c1,ISIC_0069410.jpg,lower extremity|60s
1,c1,ISIC_0069411.jpg,anterior torso|80+
0,c0,ISIC_0069413.jpg,head/neck|50s
0,c0,ISIC_0069414.jpg,anterior torso|<30
5,c5,ISIC_0069419.jpg,palms/soles|80+
2,c2,ISIC_0069421.jpg,head/neck|60s
2,c2,ISIC_0069422.jpg,lower extremity|70s
2,c2,ISIC_0069423.jpg,head/neck|50s
2,c2,ISIC_0069424.jpg,upper extremity|60s
3,c3,ISIC_0069425.jpg,head/neck|80+
1,c1,ISIC_0069432.jpg,anterior torso|50s
2,c2,ISIC_0069433.jpg,upper extremity|60s
2,c2,ISIC_0069434.jpg,head/neck|80+
1,c1,ISIC_0069437.jpg,anterior torso|80+
0,c0,ISIC_0069439.jpg,anterior torso|50s
0,c0,ISIC_0069440.jpg,head/neck|40s
0,c0,ISIC_0069441.jpg,anterior torso|30s
2,c2,ISIC_0069443.jpg,lower extremity|60s
0,c0,ISIC_0069450.jpg,upper extremity|30s
0,c0,ISIC_0069453.jpg,anterior torso|60s
3,c3,ISIC_0069454.jpg,anterior torso|80+
0,c0,ISIC_0069455.jpg,head/neck|60s
2,c2,ISIC_0069458.jpg,anterior torso|80+
0,c0,ISIC_0069462.jpg,anterior torso|<30
0,c0,ISIC_0069464.jpg,head/neck|<30
2,c2,ISIC_0069465.jpg,head/neck|50s
2,c2,ISIC_0069467.jpg,anterior torso|50s
6,c6,ISIC_0069469.jpg,upper extremity|40s
3,c3,ISIC_0069472.jpg,lower extremity|70s
1,c1,ISIC_0069475.jpg,lower extremity|40s
2,c2,ISIC_0069476.jpg,head/neck|60s
2,c2,ISIC_0069477.jpg,head/neck|<30
3,c3,ISIC_0069478.jpg,head/neck|80+
4,c4,ISIC_0069483.jpg,head/neck|50s
0,c0,ISIC_0069486.jpg,lower extremity|<30
3,c3,ISIC_0069487.jpg,head/neck|60s
6,c6,ISIC_0069490.jpg,lower extremity|40s
0,c0,ISIC_0069492.jpg,upper extremity|40s
0,c0,ISIC_0069495.jpg,upper extremity|40s
3,c3,ISIC_0069496.jpg,head/neck|60s
2,c2,ISIC_0069503.jpg,head/neck|80+
1,c1,ISIC_0069504.jpg,lower extremity|70s
0,c0,ISIC_0069505.jpg,upper extremity|40s
2,c2,ISIC_0069506.jpg,anterior torso|80+
0,c0,ISIC_0069507.jpg,anterior torso|30s
1,c1,ISIC_0069508.jpg,anterior torso|60s
0,c0,ISIC_0069510.jpg,anterior torso|30s
1,c1,ISIC_0069511.jpg,head/neck|60s
0,c0,ISIC_0069512.jpg,lower extremity|60s
2,c2,ISIC_0069513.jpg,head/neck|<30
1,c1,ISIC_0069514.jpg,anterior torso|80+
3,c3,ISIC_0069516.jpg,palms/soles|80+
0,c0,ISIC_0069519.jpg,anterior torso|30s
2,c2,ISIC_0069522.jpg,anterior torso|80+
2,c2,ISIC_0069524.jpg,lower extremity|80+
0,c0,ISIC_0069529.jpg,anterior torso|<30
2,c2,ISIC_0069535.jpg,anterior torso|60s
2,c2,ISIC_0069537.jpg,head/neck|50s
1,c1,ISIC_0069540.jpg,head/neck|50s
0,c0,ISIC_0069542.jpg,anterior torso|30s
0,c0,ISIC_0069545.jpg,anterior torso|50s
0,c0,ISIC_0069546.jpg,anterior torso|50s
0,c0,ISIC_0069547.jpg,head/neck|50s
0,c0,ISIC_0069549.jpg,palms/soles|<30
3,c3,ISIC_0069552.jpg,head/neck|60s
2,c2,ISIC_0069553.jpg,anterior torso|30s
1,c1,ISIC_0069556.jpg,anterior torso|80+
2,c2,ISIC_0069557.jpg,head/neck|40s
0,c0,ISIC_0069561.jpg,upper extremity|40s
0,c0,ISIC_0069562.jpg,anterior torso|30s
0,c0,ISIC_0069570.jpg,lower extremity|<30
0,c0,ISIC_0069571.jpg,lower extremity|40s
2,c2,ISIC_0069574.jpg,anterior torso|60s
2,c2,ISIC_0069575.jpg,lower extremity|70s
0,c0,ISIC_0069581.jpg,palms/soles|30s
2,c2,ISIC_0069582.jpg,head/neck|60s
1,c1,ISIC_0069583.jpg,palms/soles|60s
0,c0,ISIC_0069584.jpg,anterior torso|30s
2,c2,ISIC_0069589.jpg,lower extremity|80+
0,c0,ISIC_0069590.jpg,palms/soles|40s
1,c1,ISIC_0069593.jpg,palms/soles|60s
1,c1,ISIC_0069595.jpg,lower extremity|60s
0,c0,ISIC_0069611.jpg,upper extremity|60s
4,c4,ISIC_0069614.jpg,head/neck|60s
1,c1,ISIC_0069617.jpg,anterior torso|50s
0,c0,ISIC_0069618.jpg,anterior torso|50s
0,c0,ISIC_0069621.jpg,anterior torso|60s
3,c3,ISIC_0069623.jpg,head/neck|80+
1,c1,ISIC_0069626.jpg,anterior torso|30s
4,c4,ISIC_0069629.jpg,head/neck|50s
4,c4,ISIC_0069630.jpg,lower extremity|80+
0,c0,ISIC_0069633.jpg,anterior torso|<30
0,c0,ISIC_0069634.jpg,anterior torso|<30
1,c1,ISIC_0069635.jpg,lower extremity|80+
1,c1,ISIC_0069638.jpg,lower extremity|80+
2,c2,ISIC_0069639.jpg,anterior torso|80+
0,c0,ISIC_0069641.jpg,head/neck|<30
0,c0,ISIC_0069645.jpg,head/neck|50s
2,c2,ISIC_0069646.jpg,upper extremity|60s
2,c2,ISIC_0069649.jpg,lower extremity|80+
6,c6,ISIC_0069653.jpg,anterior torso|30s
2,c2,ISIC_0069659.jpg,anterior torso|80+
0,c0,ISIC_0069661.jpg,anterior torso|30s
0,c0,ISIC_0069666.jpg,anterior torso|50s
1,c1,ISIC_0069667.jpg,head/neck|80+
1,c1,ISIC_0069668.jpg,anterior torso|60s
0,c0,ISIC_0069672.jpg,head/neck|50s
0,c0,ISIC_0069676.jpg,anterior torso|60s
0,c0,ISIC_0069678.jpg,anterior torso|50s
2,c2,ISIC_0069679.jpg,lower extremity|60s
3,c3,ISIC_0069682.jpg,head/neck|30s
3,c3,ISIC_0069683.jpg,anterior torso|50s
0,c0,ISIC_0069684.jpg,palms/soles|70s
4,c4,ISIC_0069685.jpg,head/neck|80+
0,c0,ISIC_0069686.jpg,anterior torso|30s
0,c0,ISIC_0069687.jpg,anterior torso|50s
0,c0,ISIC_0069691.jpg,upper extremity|30s
3,c3,ISIC_0069692.jpg,head/neck|80+
5,c5,ISIC_0069695.jpg,lower extremity|80+
2,c2,ISIC_0069696.jpg,lower extremity|70s
0,c0,ISIC_0069698.jpg,anterior torso|30s
2,c2,ISIC_0069703.jpg,head/neck|40s
1,c1,ISIC_0069705.jpg,lower extremity|40s
1,c1,ISIC_0069706.jpg,lower extremity|60s
0,c0,ISIC_0069707.jpg,palms/soles|80+
2,c2,ISIC_0069709.jpg,head/neck|80+
2,c2,ISIC_0069712.jpg,head/neck|80+
2,c2,ISIC_0069714.jpg,anterior torso|50s
2,c2,ISIC_0069715.jpg,lower extremity|60s
2,c2,ISIC_0069718.jpg,anterior torso|50s
4,c4,ISIC_0069719.jpg,head/neck|50s
2,c2,ISIC_0069724.jpg,head/neck|50s
2,c2,ISIC_0069732.jpg,anterior torso|50s
2,c2,ISIC_0069734.jpg,anterior torso|50s
0,c0,ISIC_0069735.jpg,lower extremity|<30
1,c1,ISIC_0069736.jpg,lower extremity|80+
2,c2,ISIC_0069737.jpg,head/neck|50s
2,c2,ISIC_0069742.jpg,anterior torso|80+
1,c1,ISIC_0069743.jpg,anterior torso|30s
2,c2,ISIC_0069744.jpg,lower extremity|80+
0,c0,ISIC_0069750.jpg,lower extremity|40s
1,c1,ISIC_0069753.jpg,head/neck|50s
2,c2,ISIC_0069754.jpg,anterior torso|30s
4,c4,ISIC_0069755.jpg,head/neck|80+
3,c3,ISIC_0069758.jpg,anterior torso|80+
4,c4,ISIC_0069759.jpg,head/neck|60s
0,c0,ISIC_0069760.jpg,lower extremity|<30
3,c3,ISIC_0069763.jpg,head/neck|30s
0,c0,ISIC_0069767.jpg,anterior torso|80+
3,c3,ISIC_0069768.jpg,anterior torso|50s
4,c4,ISIC_0069769.jpg,head/neck|80+
4,c4,ISIC_0069772.jpg,lower extremity|80+
2,c2,ISIC_0069777.jpg,anterior torso|80+
0,c0,ISIC_0069780.jpg,lower extremity|60s
1,c1,ISIC_0069781.jpg,anterior torso|80+
4,c4,ISIC_0069789.jpg,head/neck|80+
3,c3,ISIC_0069790.jpg,lower extremity|40s
1,c1,ISIC_0069791.jpg,head/neck|40s
2,c2,ISIC_0069792.jpg,head/neck|40s
0,c0,ISIC_0069793.jpg,lower extremity|60s
2,c2,ISIC_0069794.jpg,anterior torso|80+
2,c2,ISIC_0069799.jpg,anterior torso|80+
2,c2,ISIC_0069804.jpg,head/neck|80+
0,c0,ISIC_0069805.jpg,anterior torso|30s
3,c3,ISIC_0069806.jpg,upper extremity|30s
2,c2,ISIC_0069807.jpg,head/neck|80+
2,c2,ISIC_0069812.jpg,head/neck|60s
0,c0,ISIC_0069816.jpg,anterior torso|60s
4,c4,ISIC_0069818.jpg,head/neck|60s
1,c1,ISIC_0069821.jpg,anterior torso|50s
0,c0,ISIC_0069822.jpg,lower extremity|40s
3,c3,ISIC_0069826.jpg,lower extremity|70s
0,c0,ISIC_0069830.jpg,lower extremity|40s
2,c2,ISIC_0069831.jpg,head/neck|80+
0,c0,ISIC_0069832.jpg,anterior torso|30s
2,c2,ISIC_0069836.jpg,lower extremity|60s
0,c0,ISIC_0069839.jpg,anterior torso|30s
0,c0,ISIC_0069842.jpg,anterior torso|50s
2,c2,ISIC_0069843.jpg,head/neck|50s
0,c0,ISIC_0069844.jpg,head/neck|<30
1,c1,ISIC_0069851.jpg,lower extremity|70s
3,c3,ISIC_0069853.jpg,anterior torso|50s
2,c2,ISIC_0069856.jpg,anterior torso|50s
0,c0,ISIC_0069858.jpg,anterior torso|<30
1,c1,ISIC_0069859.jpg,palms/soles|50s
0,c0,ISIC_0069862.jpg,lower extremity|80+
1,c1,ISIC_0069864.jpg,upper extremity|40s
1,c1,ISIC_0069865.jpg,anterior torso|50s
4,c4,ISIC_0069869.jpg,head/neck|60s
0,c0,ISIC_0069871.jpg,upper extremity|40s
1,c1,ISIC_0069873.jpg,anterior torso|60s
3,c3,ISIC_0069876.jpg,head/neck|60s
3,c3,ISIC_0069877.jpg,anterior torso|60s
3,c3,ISIC_0069879.jpg,head/neck|<30
0,c0,ISIC_0069881.jpg,anterior torso|30s
0,c0,ISIC_0069882.jpg,upper extremity|<30
2,c2,ISIC_0069888.jpg,lower extremity|60s
1,c1,ISIC_0069889.jpg,anterior torso|60s
1,c1,ISIC_0069891.jpg,anterior torso|80+
0,c0,ISIC_0069901.jpg,head/neck|30s
0,c0,ISIC_0069903.jpg,head/neck|30s
4,c4,ISIC_0069904.jpg,anterior torso|50s
2,c2,ISIC_0069907.jpg,anterior torso|60s
0,c0,ISIC_0069911.jpg,anterior torso|50s
2,c2,ISIC_0069913.jpg,lower extremity|60s
2,c2,ISIC_0069915.jpg,head/neck|50s
4,c4,ISIC_0069917.jpg,lower extremity|70s
